words,letterColor,corrAns,congruent,lettertest,corresp,neutral_trials.thisRepN,neutral_trials.thisTrialN,neutral_trials.thisN,neutral_trials.thisIndex,congruent_trials.thisRepN,congruent_trials.thisTrialN,congruent_trials.thisN,congruent_trials.thisIndex,incongruent_trials.thisRepN,incongruent_trials.thisTrialN,incongruent_trials.thisN,incongruent_trials.thisIndex,neutral_trials_2.thisRepN,neutral_trials_2.thisTrialN,neutral_trials_2.thisN,neutral_trials_2.thisIndex,congruent_trials_2.thisRepN,congruent_trials_2.thisTrialN,congruent_trials_2.thisN,congruent_trials_2.thisIndex,incongruent_trials_2.thisRepN,incongruent_trials_2.thisTrialN,incongruent_trials_2.thisN,incongruent_trials_2.thisIndex,two_back_trial.thisRepN,two_back_trial.thisTrialN,two_back_trial.thisN,two_back_trial.thisIndex,two_back_trial_.thisRepN,two_back_trial_.thisTrialN,two_back_trial_.thisN,two_back_trial_.thisIndex,text_4.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,inital_text.started,ready.started,instrText.started,resp.started,word.started,resp.keys,resp.corr,resp.rt,ready_2.started,instrText_2.started,ready_3.started,instrText_3.started,text.started,key_resp.started,key_resp.keys,key_resp.rt,bhastrika_vid.started,bhas_text.started,text_5.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_7.started,key_resp_3.started,key_resp_3.keys,key_resp_3.corr,sound_2.started,key_resp_3.rt,sound_2.stopped,text_7.stopped,key_resp_3.stopped,text_8.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_3.started,participant,date,expName,psychopyVersion,frameRate,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,34,34,14,,,,,,,,,,,,,,,,,,,,950.3689440999879,950.3689440999879,g,1,0.5348211000673473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,,,,,0,35,35,30,,,,,,,,,,,,,,,,,,,,951.43584619998,951.43584619998,x,1,0.5468689000699669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,36,36,10,,,,,,,,,,,,,,,,,,,,952.5026542999549,952.5026542999549,g,1,0.7517561999848112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,blue,b,1,,,,,,,,,,,,,,,,,,,0,37,37,44,,,,,,,,,,,,,,,,,,,,953.7861541999737,953.7861541999737,b,1,0.6923504000296816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,,,,,0,38,38,1,,,,,,,,,,,,,,,,,,,,955.0033388000447,955.0033388000447,x,1,0.5074080999474972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,blue,b,1,,,,,,,,,,,,,,,,,,,0,39,39,15,,,,,,,,,,,,,,,,,,,,956.0366413999582,956.0366413999582,b,1,1.0426851001102477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,,,,,0,40,40,34,,,,,,,,,,,,,,,,,,,,957.6034679999575,957.6034679999575,x,1,1.2275499999523163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,red,r,1,,,,,,,,,,,,,,,,,,,0,41,41,37,,,,,,,,,,,,,,,,,,,,959.3537490000017,959.3537490000017,r,1,0.5487624000525102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,42,42,49,,,,,,,,,,,,,,,,,,,,960.4205800000345,960.4205800000345,g,1,0.5064585999352857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,43,43,45,,,,,,,,,,,,,,,,,,,,961.4540574999992,961.4540574999992,g,1,0.41653649997897446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,,,,,0,44,44,27,,,,,,,,,,,,,,,,,,,,962.3875032999786,962.3875032999786,x,1,0.5708986000390723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,,,,,0,45,45,21,,,,,,,,,,,,,,,,,,,,963.4877504999749,963.4877504999749,x,1,0.6067884000949562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,red,r,1,,,,,,,,,,,,,,,,,,,0,46,46,33,,,,,,,,,,,,,,,,,,,,964.6212410000153,964.6212410000153,r,1,0.48167500004637986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,green,g,1,,,,,,,,,,,,,,,,,,,0,47,47,28,,,,,,,,,,,,,,,,,,,,965.6214929999551,965.6214929999551,g,1,0.5135270999744534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,blue,b,1,,,,,,,,,,,,,,,,,,,0,48,48,25,,,,,,,,,,,,,,,,,,,,966.6549021999817,966.6549021999817,b,1,0.5929294000379741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,black,x,1,,,,,,,,,,,,,,,,,,,0,49,49,42,,,,,,,,,,,,,,,,,,,,967.7717682999792,967.7717682999792,x,1,0.5311322000343353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20,,,,,,,,,,,,,,,,968.8218881000066,968.8218881000066,r,1,1.6973712999606505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,x,0,,,,,,,,,,,,,,,,,,,,,,,0,1,1,7,,,,,,,,,,,,,,,,971.0390745999757,971.0390745999757,x,1,1.0009965000208467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,2,2,48,,,,,,,,,,,,,,,,972.5725692999549,972.5725692999549,r,1,0.5781159999314696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,x,0,,,,,,,,,,,,,,,,,,,,,,,0,3,3,16,,,,,,,,,,,,,,,,973.672764900024,973.672764900024,x,1,0.7661472000181675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,974.9563308999641,974.9563308999641,g,1,0.7542041999986395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,5,5,49,,,,,,,,,,,,,,,,976.2235100000398,976.2235100000398,r,1,0.6394076999276876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,x,0,,,,,,,,,,,,,,,,,,,,,,,0,6,6,19,,,,,,,,,,,,,,,,977.3900643000379,977.3900643000379,x,1,0.5693918999750167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,7,7,37,,,,,,,,,,,,,,,,978.4901786999544,978.4901786999544,r,1,0.7403440999332815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,8,8,41,,,,,,,,,,,,,,,,979.7570144999772,979.7570144999772,g,1,1.3139309000689536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,blue,b,0,,,,,,,,,,,,,,,,,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,981.5906522000441,981.5906522000441,b,1,0.7356039999285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,10,10,5,,,,,,,,,,,,,,,,982.8575439000269,982.8575439000269,r,1,0.43726939999032766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,blue,b,0,,,,,,,,,,,,,,,,,,,,,,,0,11,11,0,,,,,,,,,,,,,,,,983.824692599941,983.824692599941,b,1,0.7737734999973327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,12,12,18,,,,,,,,,,,,,,,,985.1245741000166,985.1245741000166,g,1,0.4502793999854475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,blue,b,0,,,,,,,,,,,,,,,,,,,,,,,0,13,13,10,,,,,,,,,,,,,,,,986.0914296000265,986.0914296000265,b,1,0.7004405999323353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,14,14,34,,,,,,,,,,,,,,,,987.3249219999416,987.3249219999416,r,1,0.6511936999158934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,blue,b,0,,,,,,,,,,,,,,,,,,,,,,,0,15,15,12,,,,,,,,,,,,,,,,988.5084405000089,988.5084405000089,g,0,0.8980330000631511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,x,0,,,,,,,,,,,,,,,,,,,,,,,0,16,16,4,,,,,,,,,,,,,,,,989.9253440999892,989.9253440999892,x,1,0.922894100076519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,x,0,,,,,,,,,,,,,,,,,,,,,,,0,17,17,13,,,,,,,,,,,,,,,,991.3756042999448,991.3756042999448,x,1,0.8476287999656051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,18,18,6,,,,,,,,,,,,,,,,992.7424732999643,992.7424732999643,g,1,0.6097004000330344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,19,19,25,,,,,,,,,,,,,,,,993.8763544999529,993.8763544999529,r,1,0.44992859999183565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,black,x,0,,,,,,,,,,,,,,,,,,,,,,,0,20,20,36,,,,,,,,,,,,,,,,994.8428053000243,994.8428053000243,x,1,0.5399312999797985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,blue,b,0,,,,,,,,,,,,,,,,,,,,,,,0,21,21,42,,,,,,,,,,,,,,,,995.9097058000043,995.9097058000043,b,1,0.5293953999644145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,blue,b,0,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,996.9597666000482,996.9597666000482,b,1,0.4307439000112936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,x,0,,,,,,,,,,,,,,,,,,,,,,,0,23,23,33,,,,,,,,,,,,,,,,997.9099227000261,997.9099227000261,x,1,1.0732106999494135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,24,24,43,,,,,,,,,,,,,,,,999.5101883000461,999.5101883000461,g,1,0.6805211999453604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,25,25,21,,,,,,,,,,,,,,,,1000.7103822999634,1000.7103822999634,g,1,0.6176497999113053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,blue,b,0,,,,,,,,,,,,,,,,,,,,,,,0,26,26,15,,,,,,,,,,,,,,,,1001.8605886000441,1001.8605886000441,b,1,0.786320999963209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,27,27,11,,,,,,,,,,,,,,,,1003.1773981000297,1003.1773981000297,g,1,0.9175933999940753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,28,28,2,,,,,,,,,,,,,,,,1004.6277058999985,1004.6277058999985,r,1,0.7308503000531346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,29,29,38,,,,,,,,,,,,,,,,1005.8779500999954,1005.8779500999954,g,1,0.5209622000111267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,30,30,14,,,,,,,,,,,,,,,,1006.9281226999592,1006.9281226999592,r,1,0.5105611000908539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,blue,b,0,,,,,,,,,,,,,,,,,,,,,,,0,31,31,35,,,,,,,,,,,,,,,,1007.9615764999762,1007.9615764999762,b,1,0.4703008000506088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,32,32,8,,,,,,,,,,,,,,,,1008.9620815999806,1008.9620815999806,g,0,0.6367775000398979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,blue,b,0,,,,,,,,,,,,,,,,,,,,,,,0,33,33,30,,,,,,,,,,,,,,,,1010.1285834000446,1010.1285834000446,b,1,0.9984928999328986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,34,34,17,,,,,,,,,,,,,,,,1011.6454835999757,1011.6454835999757,r,1,0.5289247999899089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,blue,b,0,,,,,,,,,,,,,,,,,,,,,,,0,35,35,27,,,,,,,,,,,,,,,,1012.6957412000047,1012.6957412000047,b,1,0.7510985999833792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,36,36,26,,,,,,,,,,,,,,,,1013.9792613999452,1013.9792613999452,g,1,0.6277972999960184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,37,37,46,,,,,,,,,,,,,,,,1015.1293960999465,1015.1293960999465,g,1,0.5569711999269202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,38,38,40,,,,,,,,,,,,,,,,1016.2133214999922,1016.2133214999922,r,1,1.0341342000756413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,39,39,31,,,,,,,,,,,,,,,,1017.7798336000415,1017.7798336000415,g,1,0.5870832999935374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,black,x,0,,,,,,,,,,,,,,,,,,,,,,,0,40,40,1,,,,,,,,,,,,,,,,1018.8966458999785,1018.8966458999785,x,1,0.573843999998644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
blue,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,41,41,29,,,,,,,,,,,,,,,,1019.9967939000344,1019.9967939000344,g,1,0.9781353999860585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,42,42,45,,,,,,,,,,,,,,,,1021.497369299992,1021.497369299992,r,1,0.48625740001443774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,x,0,,,,,,,,,,,,,,,,,,,,,,,0,43,43,39,,,,,,,,,,,,,,,,1022.5138821,1022.5138821,x,1,0.6683790000388399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,x,0,,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,1023.714082099963,1023.714082099963,x,1,0.5887941000983119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,green,g,0,,,,,,,,,,,,,,,,,,,,,,,0,45,45,23,,,,,,,,,,,,,,,,1024.8309987999965,1024.8309987999965,g,1,0.7766402000561357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
black,blue,b,0,,,,,,,,,,,,,,,,,,,,,,,0,46,46,47,,,,,,,,,,,,,,,,1026.1311430999776,1026.1311430999776,b,1,0.5004831000696868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
red,black,x,0,,,,,,,,,,,,,,,,,,,,,,,0,47,47,24,,,,,,,,,,,,,,,,1027.1479745999677,1027.1479745999677,x,1,0.618551200022921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,blue,b,0,,,,,,,,,,,,,,,,,,,,,,,0,48,48,32,,,,,,,,,,,,,,,,1028.298157399986,1028.298157399986,b,1,1.4682223000563681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
green,red,r,0,,,,,,,,,,,,,,,,,,,,,,,0,49,49,28,,,,,,,,,,,,,,,,1030.2818580999738,1030.2818580999738,r,1,0.630116100073792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.9319677000167,,,,,,,,,,,,,,,,,,1330.9470460000448,1330.9470460000448,space,5.380244300002232,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.4085851999698,1336.4085851999698,None,1,1337.8645814699819,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,G,None,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.3702879999764,1338.3702879999764,None,1,1339.8649348699953,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,['space'],,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.3651182999602,1340.3651182999602,['space'],1,1340.848462269944,[0.4582264000782743],,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,F,None,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.3518986999989,1341.3518986999989,None,1,1342.8653683700365,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,None,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.3655827000039,1343.3655827000039,None,1,1344.8657905699918,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,B,None,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.3703108000336,1345.3703108000336,None,1,1346.8660424699308,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,['space'],,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.3662323999451,1347.3662323999451,['space'],1,1347.9662697700085,[0.5761244999011979],,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,B,['space'],,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.4662993999664,1348.4662993999664,['space'],1,1349.3830609699478,[0.8840529000153765],1349.8865939000389,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,E,None,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.8865939000389,1349.8865939000389,None,1,1351.400032569957,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,B,['space'],,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.9002593000187,1351.9002593000187,['space'],1,1352.9669847699813,[1.0500007000518963],1353.4674018999794,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,E,['space'],,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.4674018999794,1353.4674018999794,['space'],1,1354.1838404699927,[0.6916789999231696],,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,F,None,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.6844447000185,1354.6844447000185,None,1,1356.1842547700041,,,1356.1842667999445,1356.1842667999445,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,G,None,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.6843460999662,1356.6843460999662,None,1,1358.1844828699948,,,1358.1846062999684,1358.1846062999684,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,D,None,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.6886326000094,1358.6886326000094,None,1,1360.201594970026,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,G,['space'],,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.6850485999603,1360.6850485999603,['space'],1,1361.2016978699946,[0.49009610002394766],1361.701875800034,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,D,['space'],,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.701875800034,1361.701875800034,['space'],1,1362.585281469929,[0.8574601999716833],1363.0854270999553,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,None,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.0854270999553,1363.0854270999553,None,1,1364.5855678700143,,,1364.5856678000418,1364.5856678000418,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,F,None,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.085820700042,1365.085820700042,None,1,1366.585807469976,,,1366.5859919999493,1366.5859919999493,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,None,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.0860371999443,1367.0860371999443,['space'],0,1367.6527540699578,[0.545101199997589],1368.1528867000015,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,F,['space'],,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.1528867000015,1368.1528867000015,['space'],1,1369.0199798700166,[0.838169900001958],1369.5197833999991,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,E,None,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.5197833999991,1369.5197833999991,None,1,1371.0199272699654,,,1371.0200021000346,1371.0200021000346,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
